Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:18460000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
18460000;2;01/08/1987;;1;1;"1052,513";"900,6907";"949,7123";1;29;1;1;1;;0;"1052,513";"1030,5858";"1019,6512";"1008,7361";"997,8407";"986,9651";"976,1094";"976,1094";"965,2738";"965,2738";"954,4585";"954,4585";"943,6635";"943,6635";"932,8891";"932,8891";"932,8891";"932,8891";"922,1354";"932,8891";"932,8891";"932,8891";"922,1354";"922,1354";"922,1354";"922,1354";"911,4025";"911,4025";"900,6907";"900,6907";"900,6907";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/07/1987;;1;1;"1540,9144";"1019,6512";"1222,1981";1;29;1;1;1;;0;"1540,9144";"1517,5378";"1494,2211";"1470,9648";"1447,7698";"1401,5656";"1378,5579";"1355,6139";"1332,7345";"1332,7345";"1287,1722";"1264,4911";"1241,8774";"1196,8562";"1196,8562";"1185,6444";"1174,4503";"1152,1155";"1152,1155";"1140,975";"1129,8525";"1118,7485";"1107,6626";"1063,5051";"1041,5397";"1041,5397";"1030,5858";"1030,5858";"1019,6512";"1019,6512";"1019,6512";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/06/1987;;1;1;"2672,502";"1564,3502";"2051,5276";1;30;1;1;1;;0;"2672,502";"2646,8665";"2595,7197";"2544,7405";"2468,5903";"2418,0396";"2342,5432";"2292,436";"2267,4504";"2217,617";"2167,9695";"2143,2163";"2106,1758";"2081,5425";"2044,6831";"1995,7094";"1946,935";"1922,6239";"1898,3636";"1849,9987";"1825,8945";"1777,8455";"1753,9015";"1730,012";"1706,1772";"1682,398";"1658,6744";"1635,0074";"1587,8447";"1564,3502";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/05/1987;;1;1;"4867,0596";"2775,4517";"3908,7476";1;31;1;1;1;;0;"4867,0596";"4810,411";"4725,647";"4753,874";"4782,1284";"4782,1284";"4753,874";"4697,448";"4782,1284";"4528,8516";"4472,8823";"4361,2944";"4250,1807";"4139,549";"4001,95";"3906,0962";"3729,1233";"3674,9475";"3566,9954";"3486,3865";"3406,087";"3326,1016";"3272,955";"3219,9521";"3167,0942";"3101,2283";"3061,8198";"3009,4067";"2905,0376";"2853,0852";"2775,4517";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/04/1987;;1;1;"7227,386";"4895,4253";"6541,6953";13;30;1;1;1;;0;"6861,3584";"6861,3584";"6930,5977";"6965,3022";"6965,3022";"7000,0635";"7000,0635";"7034,8813";"7052,3115";"7139,6733";"7174,7163";"7209,8154";"7227,386";"7192,259";"7104,6865";"7000,0635";"6861,3584";"6826,824";"6757,9272";"6723,5645";"6450,7354";"6332,5405";"6148,256";"5982,2764";"5752,4165";"5557,7524";"5209,233";"5080,465";"4952,2383";"4895,4253";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/03/1987;;1;1;"7671,1646";"5899,8457";"6986,9756";14;4;1;1;1;;0;"6015,3535";"5982,2764";"5932,773";"5899,8457";"6048,4897";"5982,2764";"6048,4897";"6655,011";"6723,5645";"7069,756";"7315,4487";"7457,072";"7563,8706";"7671,1646";"7635,3447";"7635,3447";"7599,58";"7563,8706";"7546,036";"7510,409";"7492,616";"7421,5825";"7421,5825";"7262,5693";"7244,9707";"7139,6733";"7034,8813";"6930,5977";"6930,5977";"6930,5977";"6930,5977";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/02/1987;;1;1;"6181,6294";"4180,9785";"4898,0854";25;1;1;1;1;;0;"4180,9785";"4194,8037";"4208,6367";"4222,477";"4250,1807";"4250,1807";"4264,0435";"4264,0435";"4277,914";"4333,471";"4389,1475";"4444,9414";"4472,8823";"4500,8525";"4613,0215";"4697,448";"4810,411";"5066,1904";"5094,746";"5333,4326";"5493,353";"5622,3965";"5785,0728";"6015,3535";"6181,6294";"6114,9414";"6048,4897";"6015,3535";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
18460000;2;01/01/1987;;1;1;"4194,8037";"3674,9475";"4083,887";12;1;1;1;1;;0;"3674,9475";"3702,0188";"3865,1355";"3919,766";"3974,5237";"4001,95";"4029,4077";"4029,4077";"4029,4077";"4111,9673";"4167,161";"4194,8037";"4194,8037";"4167,161";"4167,161";"4167,161";"4167,161";"4139,549";"4139,549";"4139,549";"4111,9673";"4125,754";"4139,549";"4139,549";"4139,549";"4153,351";"4153,351";"4153,351";"4167,161";"4167,161";"4167,161";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/12/1986;;1;1;"3620,9043";"2392,8298";"2746,3857";31;1;1;1;1;;0;"2392,8298";"2392,8298";"2532,0222";"2544,7405";"2557,4695";"2570,209";"2570,209";"2570,209";"2582,959";"2582,959";"2595,7197";"2519,3142";"2493,931";"2493,931";"2468,5903";"2443,2932";"2418,0396";"2392,8298";"2621,2722";"2646,8665";"2827,1675";"2905,0376";"2957,1455";"3009,4067";"3035,5945";"3193,505";"3272,955";"3167,0942";"3326,1016";"3432,8186";"3620,9043";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/11/1986;;1;1;"2775,4517";"2317,467";"2463,4087";4;13;1;1;1;;0;"2723,8958";"2736,7695";"2749,6536";"2775,4517";"2698,1785";"2646,8665";"2595,7197";"2544,7405";"2481,2551";"2367,6643";"2355,0981";"2342,5432";"2317,467";"2317,467";"2317,467";"2317,467";"2329,9995";"2329,9995";"2342,5432";"2342,5432";"2355,0981";"2367,6643";"2392,8298";"2493,931";"2481,2551";"2468,5903";"2455,9363";"2443,2932";"2418,0396";"2392,8298";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/10/1986;;1;1;"2698,1785";"1063,5051";"1737,9471";31;1;1;1;1;;0;"1063,5051";"1085,5465";"1107,6626";"1129,8525";"1174,4503";"1196,8562";"1230,5962";"1264,4911";"1287,1722";"1332,7345";"1355,6139";"1378,5579";"1401,5656";"1424,6365";"1482,5854";"1587,8447";"1611,3973";"1635,0074";"1741,95";"1849,9987";"1946,935";"2106,1758";"2167,9695";"2254,9749";"2367,6643";"2468,5903";"2544,7405";"2621,2722";"2672,502";"2685,335";"2698,1785";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/09/1986;;1;1;"1230,5962";"986,9651";"1125,6727";11;30;1;1;1;;0;"1085,5465";"1096,5952";"1107,6626";"1118,7485";"1129,8525";"1140,975";"1152,1155";"1163,274";"1174,4503";"1196,8562";"1230,5962";"1219,3322";"1196,8562";"1196,8562";"1185,6444";"1174,4503";"1163,274";"1152,1155";"1140,975";"1129,8525";"1118,7485";"1107,6626";"1085,5465";"1074,5164";"1063,5051";"1063,5051";"1052,513";"1041,5397";"1019,6512";"986,9651";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/08/1986;;1;1;"1287,1722";"1085,5465";"1154,5587";1;18;1;1;1;;0;"1287,1722";"1287,1722";"1275,8232";"1264,4911";"1241,8774";"1219,3322";"1208,0854";"1196,8562";"1185,6444";"1174,4503";"1163,274";"1152,1155";"1140,975";"1129,8525";"1118,7485";"1107,6626";"1096,5952";"1085,5465";"1185,6444";"1152,1155";"1107,6626";"1107,6626";"1096,5952";"1096,5952";"1096,5952";"1096,5952";"1096,5952";"1107,6626";"1107,6626";"1107,6626";"1096,5952";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/07/1986;;1;1;"1825,8945";"1298,5381";"1519,9075";1;29;1;1;1;;0;"1825,8945";"1801,8433";"1777,8455";"1765,8667";"1753,9015";"1718,0876";"1730,012";"1694,2806";"1658,6744";"1635,0074";"1611,3973";"1587,8447";"1564,3502";"1540,9144";"1505,872";"1482,5854";"1447,7698";"1436,1954";"1424,6365";"1413,0931";"1401,5656";"1390,0538";"1378,5579";"1367,0779";"1355,6139";"1332,7345";"1309,9204";"1309,9204";"1298,5381";"1298,5381";"1298,5381";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/06/1986;;1;1;"3193,505";"1862,0703";"2441,4915";2;30;1;1;1;;0;"3167,0942";"3193,505";"3114,383";"3035,5945";"2957,1455";"2853,0852";"2775,4517";"2749,6536";"2698,1785";"2646,8665";"2595,7197";"2570,209";"2493,931";"2443,2932";"2392,8298";"2367,6643";"2329,9995";"2292,436";"2267,4504";"2217,617";"2143,2163";"2118,5107";"2069,2437";"2056,9573";"2032,4211";"2007,9342";"1971,2971";"1922,6239";"1898,3636";"1862,0703";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/05/1986;;1;1;"5899,8457";"3272,955";"4779,06";3;31;1;1;1;;0;"5785,0728";"5817,79";"5899,8457";"5883,4043";"5850,567";"5801,424";"5752,4165";"5654,81";"5557,7524";"5461,2456";"5365,293";"5209,233";"5123,328";"5037,662";"4952,2383";"4838,7217";"4725,647";"4598,975";"4528,8516";"4417,03";"4305,6777";"4222,477";"4139,549";"4029,4077";"3947,129";"3810,633";"3702,0188";"3593,933";"3486,3865";"3379,39";"3272,955";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/04/1986;;1;1;"7599,58";"5752,4165";"6616,6157";3;30;1;1;1;;0;"7528,216";"7563,8706";"7599,58";"7581,7183";"7546,036";"7510,409";"7421,5825";"7315,4487";"7192,259";"7104,6865";"6895,9497";"6723,5645";"6655,011";"6552,613";"6484,6367";"6416,8926";"6315,714";"6215,0625";"6148,256";"6131,5913";"6114,9414";"6081,686";"6048,4897";"6031,914";"6015,3535";"5982,2764";"5916,302";"5850,567";"5801,424";"5752,4165";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/03/1986;;1;1;"8491,426";"7492,616";"8044,168";15;31;1;1;1;;0;"7977,834";"7941,552";"7941,552";"7923,4307";"7653,2476";"7724,9966";"7778,9517";"7959,686";"8141,773";"8196,661";"8270,033";"8343,618";"8380,49";"8417,416";"8491,426";"8472,903";"8435,898";"8398,946";"8362,048";"8398,946";"8214,984";"8141,773";"8087,006";"7941,552";"7905,323";"7796,964";"7724,9966";"7689,0947";"7617,4556";"7546,036";"7492,616";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/02/1986;;1;1;"8123,504";"6383,108";"7236,48";23;1;1;1;1;;0;"6383,108";"6383,108";"6416,8926";"6450,7354";"6552,613";"6655,011";"6740,739";"6775,13";"6792,347";"6826,824";"6895,9497";"6965,3022";"7104,6865";"6965,3022";"7052,3115";"7174,7163";"7280,1816";"7421,5825";"7563,8706";"7742,968";"7905,323";"8050,5615";"8123,504";"8087,006";"8105,248";"8123,504";"8032,3594";"8050,5615";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
18460000;2;01/01/1986;;1;1;"6552,613";"5317,526";"6049,728";23;1;2;2;2;;0;"5317,526";"5573,8906";"5768,7373";"5916,302";"5883,4043";"5899,8457";"5866,9785";"5866,9785";"5752,4165";"5785,0728";"5801,424";"5817,79";"5817,79";"5850,567";"5866,9785";"5883,4043";"5883,4043";"5932,773";"6031,914";"6181,6294";"6332,5405";"6484,6367";"6552,613";"6552,613";"6552,613";"6535,597";"6484,6367";"6450,7354";"6332,5405";"6265,322";"6298,902";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
18460000;2;01/12/1985;;1;1;"5123,328";"2430,661";"3194,5833";31;1;1;1;1;;0;"2430,661";"2468,5903";"2519,3142";"2582,959";"2634,0642";"2685,335";"2736,7695";"2788,3655";"2840,1213";"2892,035";"2944,104";"2996,3271";"3048,7024";"3088,0828";"3101,2283";"3127,547";"3127,547";"3101,2283";"3074,9468";"3048,7024";"3048,7024";"3035,5945";"3153,9026";"3259,691";"3446,1978";"3634,4026";"3769,8416";"4167,161";"4430,982";"4725,647";"5123,328";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/11/1985;;1;1;"2430,661";"1436,1954";"1958,4604";29;1;1;1;1;;0;"1436,1954";"1494,2211";"1494,2211";"1529,2188";"1552,6249";"1623,1952";"1682,398";"1718,0876";"1753,9015";"1765,8667";"1801,8433";"1862,0703";"1898,3636";"1934,7731";"1983,497";"2020,1715";"2044,6831";"2056,9573";"2081,5425";"2118,5107";"2192,7698";"2205,1875";"2217,617";"2242,5105";"2267,4504";"2292,436";"2317,467";"2342,5432";"2430,661";"2392,8298";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/10/1985;;1;1;"1401,5656";"986,9651";"1149,5894";31;1;1;1;1;;0;"986,9651";"986,9651";"986,9651";"997,8407";"1019,6512";"1041,5397";"1063,5051";"1052,513";"1041,5397";"1074,5164";"1096,5952";"1140,975";"1107,6626";"1107,6626";"1118,7485";"1152,1155";"1140,975";"1118,7485";"1107,6626";"1129,8525";"1140,975";"1152,1155";"1185,6444";"1275,8232";"1298,5381";"1298,5381";"1332,7345";"1344,1661";"1355,6139";"1378,5579";"1401,5656";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/09/1985;;1;1;"986,9651";"932,8891";"960,6123";1;15;1;1;1;;0;"986,9651";"986,9651";"976,1094";"976,1094";"976,1094";"976,1094";"965,2738";"965,2738";"965,2738";"965,2738";"965,2738";"965,2738";"954,4585";"943,6635";"932,8891";"976,1094";"954,4585";"954,4585";"976,1094";"954,4585";"954,4585";"954,4585";"932,8891";"932,8891";"932,8891";"932,8891";"932,8891";"954,4585";"986,9651";"986,9651";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/08/1985;;1;1;"1424,6365";"976,1094";"1189,334";1;27;1;1;1;;0;"1424,6365";"1401,5656";"1378,5579";"1355,6139";"1332,7345";"1309,9204";"1401,5656";"1378,5579";"1355,6139";"1332,7345";"1309,9204";"1275,8232";"1241,8774";"1219,3322";"1196,8562";"1174,4503";"1152,1155";"1129,8525";"1107,6626";"1085,5465";"1063,5051";"1041,5397";"1030,5858";"1019,6512";"1008,7361";"997,8407";"976,1094";"1074,5164";"1063,5051";"1030,5858";"997,8407";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/07/1985;;1;1;"2279,9375";"1447,7698";"1830,5065";1;31;1;1;1;;0;"2279,9375";"2230,058";"2192,7698";"2180,3638";"2118,5107";"2093,853";"2056,9573";"2032,4211";"2007,9342";"1983,497";"1959,1097";"1934,7731";"1910,4874";"1874,1552";"1849,9987";"1825,8945";"1801,8433";"1765,8667";"1730,012";"1706,1772";"1682,398";"1658,6744";"1635,0074";"1611,3973";"1587,8447";"1564,3502";"1540,9144";"1517,5378";"1494,2211";"1470,9648";"1447,7698";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/06/1985;;1;1;"4500,8525";"2329,9995";"3247,2888";1;30;1;1;1;;0;"4500,8525";"4444,9414";"4250,1807";"4139,549";"4029,4077";"3947,129";"3851,4978";"3783,4307";"3688,479";"3607,4146";"3513,222";"3432,8186";"3339,4104";"3259,691";"3180,2952";"3114,383";"3048,7024";"3035,5945";"2918,05";"2866,0586";"2788,3655";"2736,7695";"2672,502";"2634,0642";"2570,209";"2506,6172";"2455,9363";"2405,4292";"2367,6643";"2329,9995";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/05/1985;;1;1;"8696,043";"4641,1353";"6893,745";1;31;1;1;1;;0;"8696,043";"8621,452";"8509,962";"8472,903";"8380,49";"8270,033";"8123,504";"7995,9956";"7851,0825";"7707,039";"7635,3447";"7581,7183";"7439,3203";"7403,859";"7192,259";"7104,6865";"7000,0635";"6861,3584";"6689,2593";"6518,5957";"6349,382";"6131,5913";"5949,2593";"5719,8203";"5557,7524";"5349,355";"5194,899";"5066,1904";"4909,618";"4782,1284";"4641,1353";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/04/1985;;1;1;"9281,1875";"7510,409";"8572,792";18;1;1;1;1;;0;"7510,409";"7546,036";"7546,036";"7563,8706";"7653,2476";"7689,0947";"7742,968";"7959,686";"8068,777";"8196,661";"8325,201";"8509,962";"8714,724";"8845,853";"9015,386";"9128,991";"9243,062";"9281,1875";"9243,062";"9204,986";"9185,969";"9147,971";"9147,971";"9110,024";"9034,288";"8977,621";"9015,386";"8939,908";"8845,853";"8789,576";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/03/1985;;1;1;"7887,2295";"7244,9707";"7565,037";1;22;1;1;1;;0;"7887,2295";"7851,0825";"7796,964";"7742,968";"7742,968";"7724,9966";"7724,9966";"7671,1646";"7689,0947";"7671,1646";"7635,3447";"7581,7183";"7528,216";"7510,409";"7457,072";"7439,3203";"7439,3203";"7421,5825";"7386,149";"7333,103";"7262,5693";"7244,9707";"7368,453";"7386,149";"7457,072";"7546,036";"7617,4556";"7635,3447";"7653,2476";"7599,58";"7510,409";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/02/1985;;1;1;"8306,799";"7439,3203";"7999,4683";10;1;1;1;1;;0;"7439,3203";"7546,036";"7671,1646";"7814,9897";"7941,552";"8160,0557";"8251,67";"8288,409";"8288,409";"8306,799";"8251,67";"8178,3516";"8105,248";"8050,5615";"7995,9956";"7959,686";"7941,552";"7941,552";"7941,552";"7941,552";"7941,552";"8068,777";"8105,248";"8087,006";"8014,171";"7959,686";"7905,323";"7887,2295";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
18460000;2;01/01/1985;;1;1;"7262,5693";"3259,691";"4997,5786";31;1;1;1;1;;0;"3259,691";"3286,2285";"3299,5105";"3312,8015";"3352,728";"3419,4485";"3486,3865";"3553,5393";"3661,424";"3769,8416";"3878,781";"4001,95";"4139,549";"4319,571";"4500,8525";"4697,448";"4938,025";"5166,251";"5461,2456";"5883,4043";"5998,8076";"6181,6294";"6366,2373";"6484,6367";"6603,747";"6723,5645";"6826,824";"6878,647";"7034,8813";"7174,7163";"7262,5693";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/12/1984;;1;1;"3233,1895";"1862,0703";"2515,9382";31;1;1;1;1;;0;"1862,0703";"1874,1552";"1898,3636";"1946,935";"1983,497";"2007,9342";"2032,4211";"2044,6831";"2081,5425";"2143,2163";"2205,1875";"2254,9749";"2292,436";"2355,0981";"2493,931";"2557,4695";"2595,7197";"2608,4907";"2634,0642";"2711,032";"2788,3655";"2853,0852";"2931,0723";"2944,104";"2983,257";"3048,7024";"3088,0828";"3127,547";"3193,505";"3219,9521";"3233,1895";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/11/1984;;1;1;"1922,6239";"1587,8447";"1846,673";9;1;1;1;1;;0;"1587,8447";"1670,529";"1694,2806";"1741,95";"1777,8455";"1837,94";"1886,253";"1910,4874";"1922,6239";"1910,4874";"1910,4874";"1910,4874";"1922,6239";"1922,6239";"1910,4874";"1910,4874";"1898,3636";"1898,3636";"1886,253";"1874,1552";"1862,0703";"1849,9987";"1837,94";"1825,8945";"1849,9987";"1837,94";"1825,8945";"1837,94";"1837,94";"1849,9987";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/10/1984;;1;1;"1505,872";"1085,5465";"1170,7563";31;20;1;1;1;;0;"1152,1155";"1163,274";"1163,274";"1163,274";"1152,1155";"1152,1155";"1152,1155";"1140,975";"1129,8525";"1129,8525";"1129,8525";"1140,975";"1140,975";"1140,975";"1129,8525";"1118,7485";"1107,6626";"1107,6626";"1096,5952";"1085,5465";"1096,5952";"1107,6626";"1129,8525";"1107,6626";"1129,8525";"1174,4503";"1241,8774";"1298,5381";"1367,0779";"1436,1954";"1505,872";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/09/1984;;1;1;"1152,1155";"943,6635";"1035,2255";30;2;1;1;1;;0;"954,4585";"943,6635";"943,6635";"943,6635";"954,4585";"976,1094";"986,9651";"986,9651";"997,8407";"1008,7361";"1019,6512";"1030,5858";"1030,5858";"1030,5858";"1030,5858";"1041,5397";"1052,513";"1052,513";"1052,513";"1052,513";"1052,513";"1063,5051";"1096,5952";"1085,5465";"1074,5164";"1085,5465";"1096,5952";"1118,7485";"1140,975";"1152,1155";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/08/1984;;1;1;"1208,0854";"943,6635";"1051,9421";1;27;1;1;1;;0;"1208,0854";"1196,8562";"1174,4503";"1163,274";"1152,1155";"1140,975";"1129,8525";"1118,7485";"1107,6626";"1096,5952";"1085,5465";"1074,5164";"1063,5051";"1052,513";"1052,513";"1041,5397";"1030,5858";"1019,6512";"1019,6512";"1019,6512";"1008,7361";"1008,7361";"997,8407";"976,1094";"965,2738";"954,4585";"943,6635";"943,6635";"943,6635";"943,6635";"976,1094";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/07/1984;;1;1;"1922,6239";"1219,3322";"1515,7349";1;31;1;1;1;;0;"1922,6239";"1886,253";"1849,9987";"1813,8622";"1789,8376";"1753,9015";"1718,0876";"1694,2806";"1670,529";"1635,0074";"1599,6138";"1576,0902";"1552,6249";"1529,2188";"1505,872";"1482,5854";"1459,3597";"1447,7698";"1424,6365";"1401,5656";"1378,5579";"1355,6139";"1332,7345";"1321,3193";"1309,9204";"1298,5381";"1287,1722";"1275,8232";"1253,1757";"1241,8774";"1219,3322";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/06/1984;;1;1;"3783,4307";"1959,1097";"2758,332";1;30;1;1;1;;0;"3783,4307";"3674,9475";"3513,222";"3486,3865";"3392,734";"3326,1016";"3259,691";"3206,724";"3140,7202";"3074,9468";"3061,8198";"2957,1455";"2892,035";"2840,1213";"2775,4517";"2698,1785";"2634,0642";"2557,4695";"2493,931";"2430,661";"2380,2417";"2329,9995";"2217,617";"2230,058";"2180,3638";"2130,8577";"2081,5425";"2044,6831";"1995,7094";"1959,1097";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
18460000;2;01/05/1984;;1;1;"7707,039";"3851,4978";"5647,0303";1;31;1;1;1;;0;"7707,039";"7635,3447";"7581,7183";"7474,837";"7350,771";"7209,8154";"7052,3115";"6878,647";"6706,405";"6518,5957";"6366,2373";"6065,0806";"5834,171";"5638,5957";"5445,215";"5317,526";"5223,5737";"5123,328";"5009,1606";"4909,618";"4824,563";"4767,9976";"4697,448";"4598,975";"4486,864";"4361,2944";"4250,1807";"4153,351";"4070,6526";"3947,129";"3851,4978";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
18460000;2;01/04/1984;;1;1;"8014,171";"6164,935";"7364,0913";18;2;1;1;1;;0;"6181,6294";"6164,935";"6181,6294";"6215,0625";"6248,554";"6349,382";"6450,7354";"6552,613";"6775,13";"6982,676";"7262,5693";"7492,616";"7653,2476";"7796,964";"7923,4307";"7977,834";"7995,9956";"8014,171";"7995,9956";"7995,9956";"7995,9956";"7995,9956";"7977,834";"7941,552";"7887,2295";"7851,0825";"7814,9897";"7760,953";"7742,968";"7742,968";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
