Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:18460000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
18460000;2;08/05/1977;01/01/1900 07:00;7;"872,0";"7266,0";"7189,0";"770,9";"1,011";"9,32";;0
18460000;1;08/05/1977;01/01/1900 07:00;7;"872,0";"7266,0";"7189,0";"770,9";"1,011";"9,32";;
18460000;1;08/05/1977;01/01/1900 07:00;8;"871,0";"7275,0";"7082,0";"770,9";"1,027";"9,18";;
18460000;1;08/05/1977;01/01/1900 07:00;9;"871,0";"7275,0";"7082,0";"770,9";"1,027";"9,18";;
18460000;2;26/03/1977;01/01/1900 07:00;6;"796,0";"6935,0";"6650,0";"764,83";"1,042";"8,69";;0
18460000;2;26/03/1977;01/01/1900 07:00;7;"796,0";"6935,0";"6650,0";"764,83";"1,042";"8,69";;
18460000;2;26/03/1977;01/01/1900 07:00;5;"797,0";"6995,0";"6707,0";"764,83";"1,042";"8,77";;0
18460000;1;26/03/1977;01/01/1900 07:00;5;"797,0";"6995,0";"6707,0";"764,83";"1,042";"8,77";;
18460000;1;26/03/1977;01/01/1900 07:00;6;"796,0";"6935,0";"6650,0";"764,83";"1,042";"8,69";;
18460000;1;26/03/1977;01/01/1900 07:00;7;"796,0";"6935,0";"6650,0";"764,83";"1,042";"8,69";;
18460000;2;29/01/1977;01/01/1900 07:00;4;"718,0";"5805,0";"5957,0";"767,09";"0,974";"7,77";;0
18460000;2;29/01/1977;01/01/1900 07:00;5;"718,0";"5805,0";"5957,0";"767,09";"0,974";"7,77";;
18460000;2;29/01/1977;01/01/1900 07:00;3;"720,0";"5888,0";"6343,0";"767,09";"0,928";"8,27";;0
18460000;1;29/01/1977;01/01/1900 07:00;3;"720,0";"5888,0";"6343,0";"767,09";"0,928";"8,27";;
18460000;1;29/01/1977;01/01/1900 07:00;4;"718,0";"5805,0";"5957,0";"767,09";"0,974";"7,77";;
18460000;1;29/01/1977;01/01/1900 07:00;5;"718,0";"5805,0";"5957,0";"767,09";"0,974";"7,77";;
18460000;2;28/01/1977;01/01/1900 07:00;2;"715,0";"5524,0";"5986,0";"777,43";"0,923";"7,7";;0
18460000;2;28/01/1977;01/01/1900 07:00;3;"715,0";"5524,0";"5986,0";"777,43";"0,923";"7,7";;
18460000;2;28/01/1977;01/01/1900 07:00;1;"715,0";"5353,0";"5881,0";"777,43";"0,91";"7,56";;0
18460000;1;28/01/1977;01/01/1900 07:00;1;"715,0";"5353,0";"5881,0";"777,43";"0,91";"7,56";;
18460000;1;28/01/1977;01/01/1900 07:00;2;"715,0";"5524,0";"5986,0";"777,43";"0,923";"7,7";;
18460000;1;28/01/1977;01/01/1900 07:00;3;"715,0";"5524,0";"5986,0";"777,43";"0,923";"7,7";;
